id,slug,title,country,ancestry,lat,lon,source,confidence,wikidata_id,notes,llm_lat,llm_lon,llm_confidence,llm_notes,llm_excluded
3634,pompeii-commercial-structures,Pompeii Commercial Structures,Italy,Italy / Browse by Countries,40.750556,14.489722,wikidata,high,Q43332,"matched 'Pompeii' (ancient Roman city near modern Naples, Italy) — archaeological/historic class; country match",,,,,
3635,ostia-commercial-structures,Ostia Commercial Structures,Italy,Italy / Browse by Countries,41.75416666666667,12.2875,wikidata,high,Q1012797,matched 'Ostia' (ancient Roman city and colony) — archaeological/historic class; country match,,,,,
3636,bethlehem-saint-catherines-church,Bethlehem Saint Catherine's Church,Israel,Hill Country of Judah / Central / Israel / Browse by Countries,31.7591802,35.221899,nominatim,low,,"matched 'בית לחם, מחנה אלנבי, בקעה, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, 9347102, ישראל'",31.945400,35.203800,high,Saint Catherine's Church in Bethlehem is a well-known church adjacent to the Church of the Nativity in Bethlehem's Old City; the description confirms its location in Bethlehem with historical details ,
3637,nazareth-churches-excavations-and-artifacts,"Nazareth Churches, Excavations and Artifacts",Israel,Lower Galilee / North / Israel / Browse by Countries,32.702102777778,35.29785,wikidata,medium,Q430776,matched 'Nazareth' (city in Israel; predominantly inhabited by Muslim-Arab citizens of Israel; a center of Christian pilgrimage as the childhood home of Jesus) — place class; country match,,,excluded,"Description lists multiple dispersed sites (Sisters of Nazareth Convent, Synagogue Church, Greek Orthodox Church of the Annunciation, Crusader Capitals) across Nazareth rather than a single location.",not_a_single_point
3638,ostia-public-structures,Ostia Public Structures,Italy,Italy / Browse by Countries,41.75416666666667,12.2875,wikidata,high,Q1012797,matched 'Ostia' (ancient Roman city and colony) — archaeological/historic class; country match,,,,,
3639,ostia-religious-structures,Ostia Religious Structures,Italy,Italy / Browse by Countries,41.75416666666667,12.2875,wikidata,high,Q1012797,matched 'Ostia' (ancient Roman city and colony) — archaeological/historic class; country match,,,,,
3640,pergamum-temples,Pergamum: Temples,Turkey,Northern Aegean / Western Turkey / Turkey / Browse by Countries,39.116667,27.183333,wikidata,high,Q18986,matched 'Pergamon' (ancient city of Ionia in modern-day Turkey and UNESCO World Heritage Site) — archaeological/historic class; country match,,,,,
3641,patmos-cave-of-the-apocalypse,Patmos: Cave of the Apocalypse,Greece,Dodecanese Islands / Greek Islands / Greece / Browse by Countries,37.309166666667,26.546666666667,wikidata,medium,Q12882473,"matched 'Chora' (village and capital of Patmos, Greece) — place class; country match",37.310400,26.540800,high,"The Cave of the Apocalypse is a specific, well-documented site on Patmos located north and below the Monastery of Saint John; the coordinates place it at the actual cave location rather than the villa",
3642,miniatürk-scale-models,Miniatürk — Scale Models,Turkey,Istanbul and Marmara Region / Western Turkey / Turkey / Browse by Countries,41.06,28.948611111111,wikidata,high,Q1085952,matched 'Miniatürk' (miniature park) — archaeological/historic class; country match,,,,,
3643,pompeii-the-forum-area,Pompeii The Forum Area,Italy,Italy / Browse by Countries,40.750556,14.489722,wikidata,high,Q43332,"matched 'Pompeii' (ancient Roman city near modern Naples, Italy) — archaeological/historic class; country match",,,,,
3644,hagia-eirene,Hagia Eirene,Turkey,Istanbul and Marmara Region / Western Turkey / Turkey / Browse by Countries,41.00833333333333,28.98,wikidata,high,Q12506,"matched 'Hagia Sophia' (mosque, museum, and former church in Istanbul, Turkey) — archaeological/historic class; country match",,,,,
3645,sardis-artemis-temple-plus,Sardis Artemis Temple Plus,Turkey,Northern Aegean / Western Turkey / Turkey / Browse by Countries,38.488333,28.040278,wikidata,high,Q232615,"matched 'Sardis' (ancient city in Anatolia, today an archaeological site at Sart, Turkey) — archaeological/historic class; country match",,,,,
3646,herculaneum,Herculaneum,Italy,Italy / Browse by Countries,40.806111,14.3475,wikidata,high,Q178813,matched 'Herculaneum' (Roman town destroyed by eruption of Mount Vesuvius) — archaeological/historic class; country match,,,,,
3647,pompeii-house-of-the-tragic-poet,Pompeii House of the Tragic Poet,Italy,Italy / Browse by Countries,40.750556,14.489722,wikidata,high,Q43332,"matched 'Pompeii' (ancient Roman city near modern Naples, Italy) — archaeological/historic class; country match",,,,,
3648,mamertine-prison,Mamertine Prison,Italy,Rome 13 Folders / Italy / Browse by Countries,41.893333333333,12.484444444444,wikidata,high,Q1035634,matched 'Mamertine Prison' (prison) — archaeological/historic class; country match,,,,,
3649,rome-porta-maggiore-and-tomb-of-baker,Rome: Porta Maggiore and Tomb of Baker,Italy,Rome 13 Folders / Italy / Browse by Countries,41.893055555556,12.482777777778,wikidata,low,Q220,matched 'Rome' (capital and largest city of Italy) — country match,41.895500,12.498300,high,Porta Maggiore is a well-documented ancient Roman gate in northeastern Rome with the adjacent Tomb of the Baker (Eurysaces) nearby; the existing candidate coordinates align well with this known locati,
3650,basilica-of-the-holy-cross,Basilica of the Holy Cross,Italy,Rome 13 Folders / Italy / Browse by Countries,43.76845,11.26274,wikidata,medium,Q51177,"matched 'Basilica of Santa Croce' (Franciscan church in Florence, Italy) — place class; country match",41.890600,12.502800,high,"The description clearly identifies this as the Basilica of the Holy Cross in Jerusalem (Santa Croce in Gerusalemme) in Rome, founded by St. Helen in the 4th century, rebuilt in 1144, and reconstructed",
3652,roman-forum-west,Roman Forum West,Italy,Rome 13 Folders / Italy / Browse by Countries,45.9922177,12.5425663,nominatim,low,,"matched 'Romano / Roman, Fontanafredda / Fontanefrede, Pordenone / Pordenon, Friuli-Venezia Giulia, 33074, Italia'",41.892500,12.485800,high,"The description explicitly lists monuments of the Roman Forum West in Rome, Italy (Arch of Septimius Severus, Tabularium, Temple of Vespasian, etc.), which is a well-documented archaeological site in ",
3654,malta-maritime-museum,Malta Maritime Museum,Malta,Malta / Browse by Countries,35.88763889,14.52083333,wikidata,high,Q3013993,"matched 'Malta Maritime Museum' (museum in Birgu, Malta) — archaeological/historic class; country match",,,,,
3655,malta-san-pawl-milqi,Malta San Pawl Milqi,Malta,Malta / Browse by Countries,35.9311442,14.3951627,nominatim,low,,matched 'Malta',35.939500,14.378900,high,"San Pawl Milqi is a well-documented Roman villa in Malta, located in the Burmarrad area overlooking Salina Bay to the northeast, with established archaeological site coordinates.",
3656,elite-house-on-malta,Elite House on Malta,Malta,Malta / Browse by Countries,35.9270656,14.4352008,nominatim,low,,"matched 'Brendon Elite, B19 Lower, Triq Il-Burmarrad, San Pawl tat-Tarġa, Baħar iċ-Ċagħaq, In-Naxxar, Reġjun tat-Tramuntana, NXR '",35.883300,14.397500,high,"The description explicitly identifies this as the Domus Romana, a famous Roman archaeological site located in Rabat/Mdina, the old capital of Malta in the west-central interior of the island.",
3657,valletta-the-capital-of-malta,Valletta the Capital of Malta,Malta,Malta / Browse by Countries,35.897777777778,14.5125,wikidata,medium,Q23800,matched 'Valletta' (capital of Malta) — place class; country match,35.897778,14.512500,high,Valletta is Malta's capital city with a well-established geographical center; the existing candidate matches the standard coordinates for the city center.,
3658,bays-of-malta,Bays of Malta,Malta,Malta / Browse by Countries,,,,none,,no match,,,excluded,"Description refers to multiple bays across Malta as potential shipwreck sites, not a single location.",not_a_single_point
3659,saint-paul-outside-the-walls,Saint Paul Outside the Walls,Italy,Rome 13 Folders / Italy / Browse by Countries,41.858611111111,12.477222222222,wikidata,low,Q231699,"matched 'Basilica of Saint Paul outside the Walls' (church in Rome, Italy) — country match",41.858600,12.477200,high,"The description clearly identifies this as one of the four major papal basilicas of Rome, located south of Rome along the Via Ostiense outside the ancient walls, with a well-documented location and th",
3660,rome-via-appia,Rome: via Appia,Italy,Rome 13 Folders / Italy / Browse by Countries,41.893055555556,12.482777777778,wikidata,low,Q220,matched 'Rome' (capital and largest city of Italy) — country match,,,excluded,"Via Appia is a historic road extending 350 miles from Rome to Brindisi; description emphasizes the section 'close to the city of Rome' but doesn't pinpoint a single location, making it a linear featur",not_a_single_point
3661,rome-ara-pacis-altar,Rome: Ara Pacis Altar,Italy,Rome 13 Folders / Italy / Browse by Countries,41.893055555556,12.482777777778,wikidata,low,Q220,matched 'Rome' (capital and largest city of Italy) — country match,41.906800,12.476100,high,"The Ara Pacis is a famous singular monument in Rome, located in the Campus Martius on the east side of the Tiber River northwest of the Forum; the coordinates correspond to its well-documented modern ",
3662,walls-of-the-old-city-of-jerusalem,Walls of the Old City of Jerusalem,Israel,Jerusalem (65 folders!) / Central / Israel / Browse by Countries,31.7760244,35.2264901,nominatim,low,,"matched 'גן לאומי סביב חומות ירושלים העתיקה, הר ציון, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, ישראל'",,,excluded,The walls of the Old City of Jerusalem form a perimeter structure rather than a single point; the existing candidate coordinate is reasonable but the description indicates this is a linear feature wit,not_a_single_point
3664,frescos,Frescos,Italy,Naples Museum / Italy / Browse by Countries,,,,none,,no match,40.240600,14.745600,high,"The description refers to the National Archaeological Museum (Museo Archeologico Nazionale di Napoli) in Naples, which houses the famous collection of frescoes from Pompeii and Herculaneum.",
3665,modiin,Modiin,Israel,Hill Country of Ephraim / Central / Israel / Browse by Countries,31.928888888889,34.994722222222,wikidata,high,Q49004108,matched 'Modiin' (Archeological site in Israel) — archaeological/historic class; country match,,,,,
3666,objects-old-testamentbce-in-israel-museum,Objects Old Testament/BCE in Israel Museum,Israel,Israel Museum and Yad VaShem (5 folders) / Jerusalem (65 folders!) / Central / Israel / Browse by Countries,,,,none,,no match,31.768300,35.193100,high,This is a collection folder within the Israel Museum in Jerusalem; the coordinates point to the museum's main location on the Givat Ram campus.,
3667,tre-fontane-church,Tre Fontane Church,Italy,Rome 13 Folders / Italy / Browse by Countries,46.06666667,11.11666667,wikidata,low,Q3376,matched 'Trento' (Italian city in the North-East of the country) — country match,41.851900,12.472500,high,"Abbey of Three Fountains (Tre Fontane) is a well-documented Roman site located on Via Laurentina south of central Rome, with the current church built in 1599; the existing candidate coordinates point ",
3668,pompeii-house-of-the-faun,Pompeii House of the Faun,Italy,Italy / Browse by Countries,40.750556,14.489722,wikidata,high,Q43332,"matched 'Pompeii' (ancient Roman city near modern Naples, Italy) — archaeological/historic class; country match",,,,,
3669,mosaics,Mosaics,Italy,Naples Museum / Italy / Browse by Countries,44.4210581,12.1970804,nominatim,low,,"matched 'Il Mausoleo di Galla Placidia e i suoi mosaici - The Mausoleum of Galla Placidia and its mosaics, Via Galla Placidia, Co'",40.839700,14.308600,high,"The description explicitly identifies the Naples Archaeological Museum (Museo Archeologico Nazionale di Napoli) in Naples, Italy, a major institution housing mosaics from Pompeii and Herculaneum.",
3670,mount-tabor,Mount Tabor,Israel,Jezreel Valley (5 folders) / North / Israel / Browse by Countries,32.68625,35.392916666667,wikidata,low,Q193785,matched 'Mount Tabor' (mountain in northern Israel traditionally believed to be the scene of the Transfiguration of Jesus) — country match,32.686500,35.392900,high,"Mount Tabor is a well-known singular peak in the northeast Jezreel Valley; the description confirms its location at the meeting of three Galilean tribes and its prominence as a rounded hill, matching ",
3671,hecht-museum-haifa,Hecht Museum Haifa,Israel,North / Israel / Browse by Countries,31.7918583,35.2422214,nominatim,low,,"matched 'בית הכנסת הכט, בנימין מזר, הר הצופים, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, 9711769, ישראל'",32.818400,35.190300,high,The Hecht Museum is located on the Haifa University campus on Mount Carmel in Haifa; the existing candidate incorrectly points to Jerusalem.,
3672,joppajaffa,Joppa/Jaffa,Israel,Philistine Plain / Central / Israel / Browse by Countries,32.052222222222,34.753055555556,wikidata,medium,Q180294,matched 'Jaffa' (southern and oldest part of Tel Aviv) — place class; country match,32.058400,34.759700,high,"Jaffa is the biblical Joppa, a major ancient port city on the Mediterranean coast with extensive historical and biblical documentation; the existing candidate is very close and represents the old city",
3673,kh-alrai,Kh al–Ra'i,Israel,Shephelah / Central / Israel / Browse by Countries,,,,none,,no match,31.568000,34.846000,medium,"Site described as 1.5 miles west of Lachish on southern bank of Nahal Lachish in the Shephelah; Lachish is at approximately 31.5686, 34.8756, so moving ~2.4 km west and slightly adjusting for the Naha",
3674,maagan-mikhael-shipwreck,Ma'agan Mikhael Shipwreck,Israel,Sharon Plain (12 folders) / Central / Israel / Browse by Countries,32.706297222222,35.599897222222,wikidata,low,Q2916656,matched 'Ma'agan' (kibbutz in northern Israel) — country match,32.706297,35.599897,high,"Shipwreck discovered off Kibbutz Ma'agan Mikhael, 5 miles north of Caesarea; the existing candidate coordinates match this kibbutz location on the Sharon Plain coast.",
3675,church-of-nativity-mosaics-etc,Church of Nativity Mosaics etc.,Israel,Hill Country of Judah / Central / Israel / Browse by Countries,32.7456141,35.3381848,nominatim,low,,"matched 'كنيسه, 754, כפר כנא, נפת יזרעאל, מחוז הצפון, 1789089, ישראל'",31.945400,35.203300,high,"The Church of the Nativity in Bethlehem is one of Christianity's most significant sites, built by Constantine and rebuilt by Justinian; the description's historical details and recent Italian-Palestin",
3677,statues,Statues,Italy,Museum: Palazzo Massimo Alle Terme / Rome 13 Folders / Italy / Browse by Countries,44.4217088,12.2082872,nominatim,low,,"matched 'Cow statues, Via della Darsena, Teodorico, Ravenna, Emilia-Romagna, 48121, Italia'",41.901000,12.496400,high,Palazzo Massimo alle Terme is a famous museum in Rome with a well-known location; the description explicitly states the statues are on display there.,
3678,statues-3678,Statues,Italy,Naples Museum / Italy / Browse by Countries,44.4217088,12.2082872,nominatim,low,,"matched 'Cow statues, Via della Darsena, Teodorico, Ravenna, Emilia-Romagna, 48121, Italia'",40.839200,14.242200,high,The description explicitly identifies the Naples Archaeological Museum (Museo Archeologico Nazionale di Napoli) as the location where these statues are displayed.,
3679,puteoli,Puteoli,Italy,Italy / Browse by Countries,40.823055555556,14.122222222222,wikidata,low,Q72425,matched 'Pozzuoli' (Italian comune) — country match,40.823600,14.122900,high,"Pozzuoli is the modern name of ancient Puteoli, a well-documented Roman port city west of Naples in the Campania region, matching the description's biblical and historical details.",
3680,syracuse-sicily,Syracuse Sicily,Italy,Italy / Browse by Countries,37.083333333333,15.283333333333,wikidata,high,Q4420718,matched 'Syracuse' (city of ancient Sicily) — archaeological/historic class; country match,,,,,
3682,imperial-cult-room,Imperial Cult Room,Turkey,Ephesus Museum 4 Folders / Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,36.4893139,32.1140389,nominatim,low,,"matched 'Imperial, 229 Sokak, Mahmutlar, Alanya, Antalya, Akdeniz Bölgesi, 07450, Türkiye'",37.944900,27.364200,high,"Description explicitly references artifacts from Temple of Domitian and Temple of Hadrian at Ephesus; the Museum itself is located in Ephesus, Turkey.",
3683,terrace-houses-and-residences,Terrace Houses and Residences,Turkey,Ephesus Museum 4 Folders / Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,36.7805586,31.4073336,nominatim,low,,"matched 'Terrace, Kemer, Side, Manavgat, Antalya, Akdeniz Bölgesi, Türkiye'",37.944500,27.339700,high,"The description explicitly states these are artifacts from Terrace Houses excavated at Ephesus; the artifacts are housed in the Ephesus Museum in Selçuk, and the Terrace Houses themselves are a famous",
3684,ephesus-upper-city,Ephesus Upper City,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.939722,27.348611,wikidata,high,Q47611,matched 'Ephesus' (ancient Greek city in Anatolia) — archaeological/historic class; country match,,,,,
3688,ephesus-middle-city,Ephesus Middle City,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.939722,27.348611,wikidata,high,Q47611,matched 'Ephesus' (ancient Greek city in Anatolia) — archaeological/historic class; country match,,,,,
3689,ephesus-area,Ephesus Area,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.939722,27.348611,wikidata,high,Q47611,matched 'Ephesus' (ancient Greek city in Anatolia) — archaeological/historic class; country match,,,,,
3690,roman-fora,Roman Fora,Italy,Rome 13 Folders / Italy / Browse by Countries,45.9922177,12.5425663,nominatim,low,,"matched 'Romano / Roman, Fontanafredda / Fontanefrede, Pordenone / Pordenon, Friuli-Venezia Giulia, 33074, Italia'",,,excluded,"The Imperial Fora are a complex of multiple forums (Caesar, Augustus, Vespasian, Nerva, Trajan) located north of the Roman Forum in Rome, Italy—this is a multi-site area rather than a single point.",not_a_single_point
3691,palatine-hill,Palatine Hill,Italy,Rome 13 Folders / Italy / Browse by Countries,41.888333333333,12.486944444444,wikidata,high,Q200642,"matched 'Palatine Hill' (centremost of the seven hills of Rome, Italy) — archaeological/historic class; country match",,,,,
3692,rhegium,Rhegium,Italy,Italy / Browse by Countries,38.109279,15.64393,wikidata,high,Q3429952,matched 'Rhegion' (ancient city-state of Calabria) — archaeological/historic class; country match,,,,,
3693,pompeii-house-of-venus-in-the-shell,Pompeii House of Venus in the Shell,Italy,Italy / Browse by Countries,40.750556,14.489722,wikidata,high,Q43332,"matched 'Pompeii' (ancient Roman city near modern Naples, Italy) — archaeological/historic class; country match",,,,,
3694,pompeii-forum-bath-public,Pompeii Forum Bath Public,Italy,Italy / Browse by Countries,40.750556,14.489722,wikidata,high,Q43332,"matched 'Pompeii' (ancient Roman city near modern Naples, Italy) — archaeological/historic class; country match",,,,,
3697,rabatmdinamelita,Rabat/Mdina/Melita,Malta,Malta / Browse by Countries,35.881666666667,14.398888888889,wikidata,medium,Q44381,"matched 'Rabat' (town near Mdina, Malta) — place class; country match",35.881667,14.398889,high,"The description confirms Rabat/Mdina is the location of ancient Melite in west-central Malta, and the existing candidate coordinates match this well-documented historical site.",
3699,dor-museum,Dor Museum,Israel,Sharon Plain (12 folders) / Central / Israel / Browse by Countries,32.6075668,34.9230461,nominatim,low,,"matched 'דור, מועצה אזורית חוף הכרמל, נפת חדרה, מחוז חיפה, ישראל'",32.607567,34.923046,high,The description clearly identifies the museum as located southeast of Tel Dor within kibbutz Nahsholim; the existing candidate coordinates align with this location in the Dor archaeological area.,
3700,paestum,Paestum,Italy,Italy / Browse by Countries,40.42,15.005555555556,wikidata,high,Q329967,"matched 'Paestum' (ancient Greek city in present-day village Paestum, Italy) — archaeological/historic class; country match",,,,,
3702,perga-southern-excavations,Perga Southern Excavations,Turkey,Mediterranean Coast / Central Turkey / Turkey / Browse by Countries,39.116667,27.183333,wikidata,high,Q18986,matched 'Pergamon' (ancient city of Ionia in modern-day Turkey and UNESCO World Heritage Site) — archaeological/historic class; country match,,,,,
3703,troy-museum,Troy Museum,Turkey,Northern Aegean / Western Turkey / Turkey / Browse by Countries,39.95527778,26.24916667,wikidata,medium,Q5994097,matched 'Troy Museum' (archaeological museum in northwestern Turkey.) — place class; country match,39.955278,26.249167,high,The Troy Museum in northwestern Turkey near the archaeological site of Troy is a well-known institution; the existing Wikidata candidate coordinates align with the museum's documented location opened ,
3704,pompeii-temple-of-isis,Pompeii Temple of Isis,Italy,Italy / Browse by Countries,40.750556,14.489722,wikidata,high,Q43332,"matched 'Pompeii' (ancient Roman city near modern Naples, Italy) — archaeological/historic class; country match",,,,,
3706,lyon-lugdunum,Lyon - Lugdunum,France,France / Browse by Countries,45.7675,4.835,wikidata,low,Q456,matched 'Lyon' (city of France) — country match,45.764000,4.835700,high,"Description explicitly locates the original Roman city on the Fourvière heights west of the Rhône-Saône confluence, which corresponds to the Old Town (Vieux Lyon) and Fourvière basilica area in centra",
3707,lyon-museum,Lyon Museum,France,France / Browse by Countries,45.7675,4.835,wikidata,low,Q456,matched 'Lyon' (city of France) — country match,45.764000,4.835700,high,"Description explicitly references Lugdunum Musee Theatres Romans (Fourvière Roman Theatre Museum), located on Fourvière heights west of the Rhône-Saône confluence in Lyon.",
3708,bethsaida-el-araj,Bethsaida el-Araj,Israel,Sea of Galilee 19 folders / North / Israel / Browse by Countries,32.90995,35.63053611,wikidata,high,Q501773,matched 'Bethsaida' (archaeological site) — archaeological/historic class; country match,,,,,
3709,mount-carmel,Mount Carmel,Israel,North / Israel / Browse by Countries,32.6725,35.023333,wikidata,low,Q185318,matched 'Mount Carmel' (mountain in Israel) — country match,32.739200,35.152800,high,"Description explicitly identifies Muhraqa as the highest point of Mount Carmel at 1,790 feet, which is the precise anchor for the site's location.",
3710,yenikapi-harbor-subway,Yenikapi Harbor Subway,Turkey,Istanbul and Marmara Region / Western Turkey / Turkey / Browse by Countries,41.004777007816465,28.95248954643418,wikidata,high,Q15136731,"matched 'Yenikapı railway station' (railway station in Istanbul, Turkey) — archaeological/historic class; country match",,,,,
3711,perga-eastern-section,Perga Eastern Section,Turkey,Mediterranean Coast / Central Turkey / Turkey / Browse by Countries,39.116667,27.183333,wikidata,high,Q18986,matched 'Pergamon' (ancient city of Ionia in modern-day Turkey and UNESCO World Heritage Site) — archaeological/historic class; country match,,,,,
3712,sardis-special,Sardis Special,Turkey,Northern Aegean / Western Turkey / Turkey / Browse by Countries,38.488333,28.040278,wikidata,high,Q232615,"matched 'Sardis' (ancient city in Anatolia, today an archaeological site at Sart, Turkey) — archaeological/historic class; country match",,,,,
3713,salamis-cyprus,Salamis Cyprus,Cyprus,Cyprus / Browse by Countries,35.183333333333,33.9,wikidata,high,Q767089,matched 'Salamis' (historical state on Cyprus and archaeological site) — archaeological/historic class; country match,,,,,
3714,inscriptions-otbce-in-israel-museum,Inscriptions OT/BCE in Israel Museum,Israel,Israel Museum and Yad VaShem (5 folders) / Jerusalem (65 folders!) / Central / Israel / Browse by Countries,,,,none,,no match,31.768300,35.193100,high,"The Israel Museum is a major singular institution located on the west side of Jerusalem; while the collection spans multiple excavation sites, the artifacts are housed and displayed at the museum itse",
3715,pilgrims-street-and-main-drain,Pilgrims' Street and Main Drain,Israel,Jerusalem (65 folders!) / Central / Israel / Browse by Countries,31.7781777,35.227441,nominatim,low,,"matched 'קאזה נובה, 10, הבורסקאים, הרובע הנוצרי, העיר העתיקה, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, 9114101, ישראל'",31.776800,35.229300,high,"The description clearly identifies this as the Pilgrims' Street running from the Pool of Siloam northward along the Tyropoean (Central) Valley toward the Temple Mount, with the main drain system paral",
3716,late-romanbyzantine-objects-israel-museum,Late Roman/Byzantine Objects Israel Museum,Israel,Israel Museum and Yad VaShem (5 folders) / Jerusalem (65 folders!) / Central / Israel / Browse by Countries,,,,none,,no match,31.768319,35.193283,high,"This is a museum collection location at the Israel Museum in Jerusalem, a famous singular institutional site with well-established coordinates.",
3717,shivtasoubaita,Shivta/Soubaita,Israel,Negev Highlands / South / Israel / Browse by Countries,30.88,34.63,wikidata,high,Q2037692,matched 'Shivta' (archeological site in Israel) — archaeological/historic class; country match,,,,,
3718,negev-agriculture,Negev Agriculture,Israel,South / Israel / Browse by Countries,30.5,34.916666666667,wikidata,low,Q162843,matched 'Negev' (desert and semidesert region of southern Israel) — country match,,,excluded,"Description covers ancient farming across the southern Negev region with multiple Byzantine cities (Shivta and Avdat) as examples, representing a broad area rather than a single point.",not_a_single_point
3719,aphrodisias-theater-and-stadium,Aphrodisias Theater And Stadium,Turkey,Lycia/Caria/Turquoise/Mediterranean Coast / Western Turkey / Turkey / Browse by Countries,37.708333333333,28.723611111111,wikidata,high,Q618495,"matched 'Aphrodisias' (ancient city in Geyre, Aydın, Turkey) — archaeological/historic class; country match",,,,,
3720,aphrodisias-sebasteion,Aphrodisias Sebasteion,Turkey,Lycia/Caria/Turquoise/Mediterranean Coast / Western Turkey / Turkey / Browse by Countries,37.708333333333,28.723611111111,wikidata,high,Q618495,"matched 'Aphrodisias' (ancient city in Geyre, Aydın, Turkey) — archaeological/historic class; country match",,,,,
3721,aphrodisias-major-structures,Aphrodisias Major Structures,Turkey,Lycia/Caria/Turquoise/Mediterranean Coast / Western Turkey / Turkey / Browse by Countries,37.708333333333,28.723611111111,wikidata,high,Q618495,"matched 'Aphrodisias' (ancient city in Geyre, Aydın, Turkey) — archaeological/historic class; country match",,,,,
3722,aphrodisias-museum,Aphrodisias Museum,Turkey,Lycia/Caria/Turquoise/Mediterranean Coast / Western Turkey / Turkey / Browse by Countries,37.708333333333,28.723611111111,wikidata,high,Q618495,"matched 'Aphrodisias' (ancient city in Geyre, Aydın, Turkey) — archaeological/historic class; country match",,,,,
3723,tomb-of-kings,Tomb of Kings,Israel,Jerusalem (65 folders!) / Central / Israel / Browse by Countries,31.7804333,35.2396471,nominatim,low,,"matched 'قبر السيدة العذراء مريم, יריחו, העיר העתיקה, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, 9119001, ישראל'",31.779100,35.226700,high,"Tomb of the Kings is a well-documented first-century burial complex north of Jerusalem's Old City, attributed to Queen Helena of Adiabene; the site is located in the Sheikh Jarrah neighborhood north o",
3724,nysa,Nysa,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.9031225,28.1456496,nominatim,low,,"matched 'Nysa, Kavaklı Yolu, Beşeylül, Kavaklı, Sultanhisar, Aydın, Ege Bölgesi, Türkiye'",37.903123,28.145650,high,"The description's geographic anchors (southern slopes of Messogis Mountain, Meander Valley, tributary of Meander River) and the Hellenistic foundation match the well-documented ancient city of Nysa in",
3725,maresha-marisa-beth-guvrin,Maresha - Marisa (Beth Guvrin),Israel,Shephelah / Central / Israel / Browse by Countries,31.613097,34.898297,wikidata,high,Q2608946,matched 'Eleutheropolis' (archaeological site in Palestine) — archaeological/historic class; country match,,,,,
3726,beth-guvrin-elutheropolis,Beth Guvrin - Elutheropolis,Israel,Shephelah / Central / Israel / Browse by Countries,31.9522788,34.921944,nominatim,low,,"matched 'בן שמן, מועצה אזורית חבל מודיעין, נפת רמלה, מחוז המרכז, ישראל'",31.897500,34.975800,high,"Beth Guvrin/Eleutheropolis is a well-documented major archaeological site in the Shephelah, with the Roman city established after AD 70 and renamed Eleutheropolis by Septimius Severus around AD 200; t",
3727,nebi-musa,Nebi Musa,Israel,Wilderness of Judah / Central / Israel / Browse by Countries,33.1128109,35.5565989,nominatim,low,,"matched 'נבי יושע, 899, מועצה אזורית מבואות החרמון, נפת צפת, מחוז הצפון, ישראל'",31.897500,35.438300,high,"Description specifies Nebi Musa is 11 mi. east-northeast of Jerusalem on the road to Jericho near the Dead Sea, with the shrine built by Mamluk sultan Baybars in 1269—this is a well-documented histori",
3728,sepphoris-nile-festival-building-mosaics,Sepphoris Nile Festival Building Mosaics,Israel,Lower Galilee / North / Israel / Browse by Countries,32.753055555556,35.279166666667,wikidata,high,Q1132798,matched 'Sepphoris' (ancient city in Israel) — archaeological/historic class; country match,,,,,
3729,sepphoris-lower-eastern-city,Sepphoris Lower Eastern City,Israel,Lower Galilee / North / Israel / Browse by Countries,32.753055555556,35.279166666667,wikidata,high,Q1132798,matched 'Sepphoris' (ancient city in Israel) — archaeological/historic class; country match,,,,,
3730,hammat-tiberias,Hammat Tiberias,Israel,Sea of Galilee 19 folders / North / Israel / Browse by Countries,,,,none,,no match,32.783500,35.354100,high,"Hammat Tiberias is a well-documented archaeological site with hot springs located approximately 1 mile (1.6 km) south of Tiberias city center, matching the description's specific geographic anchor.",
3731,portus-the-harbor-of-rome,Portus - the Harbor of Rome,Italy,Italy / Browse by Countries,41.77916667,12.26666667,wikidata,high,Q2037271,matched 'Portus' (large artificial harbor of Ancient Rome) — archaeological/historic class; country match,,,,,
3732,tomb-of-cicero-formia,Tomb of Cicero — Formia,Italy,Italy / Browse by Countries,41.251564,13.578763,wikidata,low,Q91092820,matched 'Tomb of Cicero' (so-called tomb of Cicero at Formia) — country match,41.251647,13.578664,high,"Description provides explicit coordinates in DMS format (41°15'5.93""N 13°34'43.19""E) which convert to the given WGS84 values, locating the tomb 1.5 mi northwest of Formia on the via Appia.",
3733,pompeii-house-of-julia-felix,Pompeii: House of Julia Felix,Italy,Italy / Browse by Countries,40.750556,14.489722,wikidata,high,Q43332,"matched 'Pompeii' (ancient Roman city near modern Naples, Italy) — archaeological/historic class; country match",,,,,
