section_ID,section_Parent_ID,section_Title,section_Text,section_Map_X,section_Map_Y,section_DateAdded,section_LastModified,section_SortOrder,section_Type_ID,section_Level,section_Image,section_Keywords,section_Notes,section_Old_ID,section_Old_Parent_ID
3645,20,Sardis Artemis Temple Plus,"<p>Because of the size of Sardis, I have divided the images into two sections:&nbsp; those found south of the modern road that divides Sardis into two (this section), and those north of the road (<a href=""go.asp?img=TWNASR06"" target=""_blank"">Gymnasium</a>, <a href=""go.asp?img=TWNASR09"" target=""_blank"">Synagogue</a>).</p>

<hr />
<p>Sardis (modern Sart) is located 52 mi. [83 km]. inland (east) from Smyrna (Izmir) in the Hermus River valley. It was a connecting link with Asia to the east. It was the capital of the Lydian kingdom that was ruled by king Croesus (ca. 560&ndash;546 B.C.). Its economic base included trade, textiles, and especially gold - mined from the nearby Pactolus River. Croesus was defeated by Cyrus the Persian (546 B.C.) who later defeated Babylon (539 B.C.) and allowed the Jews to return to Judea (Ezra 1:1&ndash;4).</p>

<p>It was one of the seven churches addressed by John (Revelation 3:1&ndash;6).</p>

<p>Sardis has been under excavation for over one hundred years.</p>
",,,,,11,4,,TWNASRSO04.jpg,"Temple of Artemis, Sardis, Colonnade, Byzantine Church, Turkey, Sart, Sardis South",,,
3646,269,Herculaneum,"<p>Herculaneum is a city that was located on the Italian coast west of Mount Vesuvius.&nbsp; It was destroyed in August A.D. 79 when Vesuvius erupted.&nbsp; Because it was covered by 50&ndash;60 feet of pyroclastic material, the buildings and their contents are actually better preserved than those found at nearby Pompeii.&nbsp; It was probably 1/4 the size of Pompeii.&nbsp; It is estimated that only 25% of the town has been excavated.</p>

<p>Some scholars have suggested that it was a small fishing village, but because of the finely built houses, and their lavish decoration, it seems more probable that it was a sea&ndash;side playground for the elite!</p>
",,,,,13,4,,Pompeii.jpg,"Augustales, Herculaneum, Ercolano, Italy",Began 170626,,
3647,269,Pompeii House of the Tragic Poet,"<p>The House of the Tragic Poet is located in northwest Pompeii, in <em>Regio </em>VI <em>Insula</em> 8.&nbsp; It is a well&ndash;preserved, small, elite house that was elaborately decorated.&nbsp; It was evidently refurbished after the earthquake of A.D. 62.</p>

<p>The house, along with all of Pompeii was destroyed by the eruption of Vesuvius in August A.D. 79. It was discovered in 1824.&nbsp; Many, but not all, of the frescos and mosaics have been moved to Naples National Archaeological Museum.</p>

<p>It consists of an Entryway, Atrium, Tablinum, Peristyle Garden, Triclinium and other rooms.</p>
",,,,,5,4,,ITPOHTP06.jpg,"House Of The Tragic Poet, Pompeii, Italy, Regio VI Insula 8",,,
3648,270,Mamertine Prison,"<p>The &quot;Mamertine Prison&quot; is located on the eastern slope of the Capitoline Hill at the northwestern corner of the Roman Forum.&nbsp; It is also called the Carcer Tullianum (<em>Carcer</em> Latin for jail; <em>Tullius</em> the builder).&nbsp; According to tradition both Paul and Peter were incarcerated here.&nbsp; Normally Roman jails were places where accused persons were held until their trials and/or executions.</p>

<p>According to historical sources, high-status prisoners were detained here from the sixth century B.C. on&mdash;including captive kings and rulers.&nbsp; According to Christian tradition, this is where Peter and Paul were kept&mdash;at different times, probably while awaiting execution.&nbsp; Of course, Acts 28:30 indicates that Paul spent two &quot;full years in his own rented quarters&quot; (NASB).</p>
",,,,,6,4,,YRMMP08.jpg,"Mamertine Prison, Paul, Peter, Tullianum, Carcer, Capitoline Hill, Italy, YRMMP",Begun 10 July 2017 - 170710,,
3649,270,Rome: Porta Maggiore and Tomb of Baker,"<p>The Porta Maggiore (&quot;the Great Gate&quot;) is located in the northeastern part of ancient Rome.&nbsp; Inscriptions state that it was constructed by the Emperor Claudius (r.&nbsp; A.D. 41&ndash;54) and that both Vespasian (r. 69&ndash;79) and his son Titus (r. 79&ndash;81) repaired it.</p>

<p>Adjacent to the gate is the tomb of Marcus Vergilius Eurysaces that was constructed BEFORE the gate was constructed.&nbsp; The tomb dates to around 30 B.C.&nbsp; Eurysaces was a freed slave who started a bakery and became very rich!&nbsp; (His tomb is described in the following pictures)</p>
",,,,,4,4,,YRMBTM01.jpg,"Porta Maggiore, Gate, Tombs of Eurysaces, Baker, Rome, Italy",170713,,
3650,270,Basilica of the Holy Cross,"<p>The Basilica of the Holy Cross in Jerusalem is a church in Rome that is located on the east side of the ancient city.&nbsp; According to tradition it was founded by St. Helen, Constantine&#39;s mother, in the early 4th century A.D. to house relics that she brought back from Jerusalem&mdash;including pieces of the cross on which Jesus was crucified.&nbsp; It is called &quot;. . . in Jerusalem&quot; because, according to tradition, dirt from Jerusalem was spread over where the floor would be laid, and thus it, by extension, was &quot;in Jerusalem!&quot;</p>

<p>The church is also known as the Basilica Sessoriana, and Santa Croce in Gerusalemme.&nbsp; It was rebuilt in 1144.&nbsp; The present building was constructed in 1743&ndash;1744 as noted in the Latin inscription above the main entrance: &quot;Benedict XIV Pontifex maximus in honor of the Holy Cross in the fourth year of his pontificate.&quot;</p>
",,,,,10,4,,YRMBHC01.jpg,"Basilica of the Holy Cross in Jerusalem, Santa Croce in Gerusalemme, Sessoriana, Rome, Italy",170721,,
3652,270,Roman Forum West,"<p>Because the ancient Roman Forum contains so many important monuments, I am presenting it in two parts:&nbsp; the Roman Forum East and the Roman Forum West.</p>

<p>In the Roman Forum West I am including monuments such as: the <a href=""go.asp?img=YRMFORWE01"">Arch of Septimius Severus</a>, the <a href=""go.asp?img=YRMFORWE14"">Tabularium, the Temple of Vespasian and Titus</a>, the <a href=""go.asp?img=YRMFORWE15"">Portico of the Dii Consentes</a>, <a href=""go.asp?img=YRMFORWE12"">the Temple of Saturn</a>, the Rostra, <a href=""go.asp?img=YRMFORWE11"">the Basilica Julia</a>, the <a href=""go.asp?img=YRMFORWE05"">Column of Phocas</a>, the Temple of Castor and Pollux, the temple of Julius Caesar, the Basilica Aemilia, the <a href=""go.asp?img=YRMFORWE02"">Curia Julia</a> (senate meeting house), shops, the <a href=""go.asp?img=YRMFORWE06"">Temple of Antoninus and Faustina</a>, the <a href=""go.asp?img=YRMFORWE06"">Temple of Romulus</a>, and the church of Santi Luca e Martina.</p>

<hr />
<p>The Roman Forum was the central civil, commercial, and religious center of Ancient Rome.&nbsp; It was a marshy swamp located below the Palatine and Capitoline Hills.&nbsp; This stagnant area was drained by the Etruscan king Servius Tulius (6th century B.C.) when he constructed the <em>Cloacae Maximus</em>, a large drain system that diverted water into the Tiber river&mdash;it still is functioning today!</p>

<p>The Roman Forum grew during the Regnal, Republican, and Imperial Periods&mdash;expanding from the Capitoline Hill in the northwest toward the southeast.&nbsp; Eventually, it was used for political and religious purposes&mdash;commercial enterprises were moved to a variety of <em>fora</em> to the north of the Roma Forum.</p>

<p>It fell out of use during the Medieval Period and was used for grazing animals, and as a source of building materials&mdash;some of the precious marbles were burned in kilns for lime (sigh).</p>
",,,,,1,4,,YRMFORWE18.jpg,"Forum, West, Rome, Cloacae, Cloaca Maximus Italy",170811,,
3653,1,Malta,"<p>This section of HolyLandPhotos.org contains photos of the island country of Malta.</p>
",,,,,,2,,Malta01.jpg,Malta,,,
3654,3653,Malta Maritime Museum,"<p>The Malta Maritime Museum is located in the city of Birgu (aka Vittoriosa) that is primarily a peninsula that projects out into the &quot;Grand Harbor&quot;&mdash;it overlooks the &quot;Dockyard Creek.&quot;&nbsp; It is housed in the former Royal Naval Bakery that was built in 1840. &nbsp;The bakery supplied naval personnel of the British Mediterranean Fleet.&nbsp; The collection includes boats, models of ships, anchors, amphorae, cannons, etc.</p>

<p>The collection of ancient artifacts (Roman Period and Earlier) is minimal&mdash;<strong>but important</strong>.</p>

<p>I visited the museum in September of 2017 and the photos and commentary reflect the displayed items at that time&mdash;some objects were in the process of being redisplayed (especially ancient anchors).</p>
",,,,,,4,,MLVLMU01.jpg,"Malta Maritime Museum, Vittoriosa, Birgu, MLVLMU, Dahla tad–Dockyard",,,
3655,3653,Malta San Pawl Milqi,"<p>San Pawl Milqi is a Roman Villa that was built at the end of the 2nd century/1st century B.C.&nbsp; It overlooks the Burmarrad Plain and the Salina Bay (1 mi. away) to the northeast&mdash;see image above and <a href=""go.asp?img=MLGNSPM01"">here</a>.&nbsp; A &quot;Roman Villa&quot; is a luxury house in the country that is associated with a large agricultural estate.&nbsp; They were owned by very wealthy people.&nbsp; A fire in the mid&ndash;3rd/beginning 4th century A.D. caused the abandonment of the villa.</p>

<p>Tradition has associated this place as the Villa of Publius, who was the &quot;chief official of the island&quot; when Paul landed there.</p>

<blockquote>
<p>Acts 28:7&nbsp; &nbsp;&nbsp; <strong>There was an estate nearby that belonged to Publius, the chief official of the island. He welcomed us to his home and for three days entertained us hospitably</strong>.&nbsp; 8 His father was sick in bed, suffering from fever and dysentery. Paul went in to see him and, after prayer, placed his hands on him and healed him</p>
</blockquote>

<p>There is no certain proof that would make this is true, but the Villa was in existence in Paul&#39;s day and it is not too far from three bays that have been proposed as where Paul&#39;s ship was wrecked:&nbsp; Salina Bay 1 mi. to the northeast, St. Paul&#39;s Bay 1 mi. to the northwest, and Mellieha Bay 3.5 mi. to the northwest.</p>

<p>The church that exists today derives from an A.D. 1616 Church that had replaced an earlier fifteenth-century church.</p>
",,,,,,4,,MLGNSPM01.jpg,"San Pawl Milqi, Roman Villa, Burmarrad Plain, Publius, Malta, Church, Paul, Shipwreck, Salina Bay, MLGNSPM",171018,,
3656,3653,Elite House on Malta,"<p>There are not too many significant archaeological remains from the Roman Period (the time of the Apostle Paul) on the island of Malta.&nbsp; One of the most significant is a house of a wealthy Roman Person&mdash;the Domus Romana located in the old capital of Malta Rabat/Mdina on the west central interior of the island.</p>

<p>The Domus was built toward the middle of the first century B.C. and was in use through the second century A.D.&nbsp; Thus, it would have been in existence when Paul spent three months on Malta&mdash;after his shipwreck and before being transferred to Rome.</p>

<p>A <em>Domus</em> is a home of an elite person and reflected his status, often exhibiting frescos, mosaic floors, statues, a peristyle garden, a reception room, a shallow pool, etc.&nbsp; A <em>Domus</em> is an elite house within a city, while a Villa, such as San Pawl Milqi, is a country estate of a wealthy person.</p>
",,,,,,4,,MLRBMDDR01.jpg,"Roman Domus, Domus Romana, Rabat, Mdina, Malta, MLRBMDDR",171022,,
3657,3653,Valletta the Capital of Malta,"<p>Valletta is the capital of Malta that is located on the north side of the island country.&nbsp; The historic core has a population of about 7,000, while the metropolitan area around it has a population almost 400,000.</p>

<p>Valletta is blessed with two large natural harbors in which there are even more protective bays&mdash;the locals seem to call them &quot;creeks.&quot;&nbsp; In Roman times these were major ports where the large, &nbsp;sea&ndash;going grain ships could &quot;winter.&quot;</p>

<p>Valletta is of some biblical interest for after Paul&#39;s three&ndash;month stay on the island of Malta, it is probable that Paul left for Italy from one of its ports.</p>

<blockquote>
<p>Acts 28:11 After three months we put out to sea in a ship that had wintered in the island. It was an Alexandrian ship with the figurehead of the twin gods Castor and Pollux.</p>
</blockquote>
",,,,,,4,,MLVALLHA03.jpg,"Port, Harbor, Harbour, Apostle Paul, Alexandrian Ship, Valletta, Malta, MLVALLHA",171030,,
3658,3653,Bays of Malta,"<p>This Section presents bays on Malta, many of which have been suggested as the site of the shipwreck of Saint Paul (Acts 27:26&ndash;28:1).</p>
",,,,,,4,,MLBAYS55.jpg,"Bay, Bays, Malta, MLVALLHA01",,,
3659,270,Saint Paul Outside the Walls,"<p>San Paolo fuori le Mura (Saint Paul Outside the Walls) is located south of Rome outside the ancient walls along the via Ostiense.&nbsp; It is one of the four great papal basilicas of Rome and thus has &quot;extraterritorial&quot; privileges.</p>

<p>According to tradition Paul was buried in a vineyard on which this basilica is built.&nbsp; A shrine long existed here and the first church was begun in A.D. 384.&nbsp; It was enlarged and rebuilt a number of times.&nbsp; The most recent rebuild comes after the great fire of July 1823 when the basilica was gutted.</p>

<p>It is believed that the Apostle Paul was buried in a sarcophagus that is located below the main altar of the church.</p>
",,,,,8,4,,YRMSPOW02.jpg,"Saint Paul Outside the Walls, San Paolo Fuori Le Mura, Papal Basilica, Basilicas, Rome, Italy",171113,,
3660,270,Rome: via Appia,"<p>The <em>via Appia</em> is one of the first and most important Roman Roads that eventually connected Rome with the port of Brindisi on the Adriatic coast of Italy.&nbsp; It was named after Appius Claudius Caercus who oversaw the completion of the first section of the road in 312 B.C.&nbsp; It was built for Roman troupes to move quickly to the south in their war against the Samnites.&nbsp; Eventually, it grew to become about 350 miles long.</p>

<p>This section emphasizes the portion of the <em>via Appia</em> that is close to the city of Rome.</p>
",,,,,7,4,,YRMVAGN01.jpg,"Via Appia, Brindisi, Samnite Samnites, Rome, Italy, YRMVAGN",171115,,
3661,270,Rome: Ara Pacis Altar,"<p>The <em>Ara Pacis Augustae, </em>(the &quot;Altar of Augustan Peace&quot;) is commonly called the Ara Pacis.&nbsp; It was dedicated to Pax, the Roman goddess of peace in honor of the peaceful conditions that the Emperor Augustus (r. 27 B.C.&ndash;A.D. 14) was able to bring to the Roman Empire.&nbsp;</p>

<p>The monument was commissioned by the Roman Senate on July 4, 13 BC to honor the return Augustus to Rome after one of his campaigns &nbsp;and dedicated on January 30, 9 BC.</p>

<p>It was located in the Campus Martius, a large, formerly swampy, parade ground on the east side of the Tiber River&mdash;about 1 mi. northwest of the center of the Roman Forum.&nbsp; Because of the flooding of the Tiber, it was buried in 12 ft. of debris and gradually fragments of it have been recovered.&nbsp; It was reassembled in 1938.</p>
",,,,,3,4,,YRMAPGN01.jpg,"Tiber, Ara Pacis, Paces, Campus Martius, Altar, Rome, Italy, YRMAPGN",171123,,
3662,19,Walls of the Old City of Jerusalem,"<p>Section contains images of interesting places along the walls of the Old City of Jerusalem.&nbsp; The current walls were constructed by Suleiman the Magnificent between 1537 to 1541.</p>

<p>To view the various GATES in the Old City Walls <a href=""go.asp?s=71&amp;thumbs=1"" target=""_blank"">Click Here</a>.</p>
",,,,,14,4,,IJOCWAWA01.jpg,"Wall, Walls, Jerusalem, Old City",,,
3663,269,Naples Museum,"<p>This section contains artifacts that are located in the National Archaeological Museum in Naples.</p>
",,,,,14,3,,,"Naples, National Archaeological Museum",,,
3664,3663,Frescos,"<p>The National Archaeological Museum contains a wonderful collection of frescos from Pompeii, Herculaneum, and vicinity.</p>

<p>This section is under construction.</p>
",,,,,,4,,,,,,
3665,32,Modiin,"<p>Umm el-&lsquo;Umdan (Arabic for &ldquo;Mother of Columns&rdquo;) is located south of the modern city of Modiin.&nbsp; There, Shlomit Weksler-Bdolah and Alexander Onn have revealed a previously unknown synagogue&mdash;featuring eight imposing columns&mdash;likely built during the reign of King Herod (37&ndash;4 B.C.).&nbsp; This makes it one of the very few known first century BCE! synagogues in Israel.</p>

<p>Directly beneath the Herodian synagogue lies a smaller synagogue constructed during the Hasmonean period, and beneath this was a structure securely dated to the end of the third or beginning of the second century BCE.&nbsp; According to the excavators, this structure must have been contemporaneous to the time of the Maccabees and the Maccabean revolt! While this Early Hellenistic building influenced the location and shape of the two synagogues built atop it in subsequent centuries, the excavators believe that there is not enough information at the time to conclude that the Early Hellenistic building was also a synagogue.</p>

<p>If the excavators are correct in their interpretation and dating of the above mentioned three structures, then structures two and three (earliest) might well be the earliest synagogue(s) discovered in Israel! &nbsp; They seem to suggest that structure 2 is a synagogue.</p>

<p>For more evidence confirming Umm el-&lsquo;Umdan&rsquo;s Jewish identity in antiquity as well as a discussion of the linguistic relationship between the Hebrew name Modi&rsquo;in and the Arabic name Umm el-&lsquo;Umdan, see &ldquo;Modi&rsquo;in: Hometown of the Maccabees&rdquo; by Shlomit Weksler-Bdolah and Alexander Onn in the March/April 2014 issue of <em>Biblical Archaeology Review</em>.&nbsp; And <a href=""https://www.biblicalarchaeology.org/daily/biblical-sites-places/biblical-archaeology-sites/modiin-where-the-maccabees-lived/"" target=""_blank"">Bible History Daily</a>.</p>

<p>For first century A.D. synagogues in Israel see <a href=""go.asp?img=INGLGM08"" target=""_blank"">Gamla</a>, <a href=""go.asp?s=580"" target=""_blank"">Magdala</a>, <a href=""go.asp?img=ICDSMSSY01"" target=""_blank"">Masada</a>, and the <a href=""go.asp?img=ICHJHR05"" target=""_blank"">Herodium</a>.</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
",,,,,,4,,modiinsynagogue60001.jpg,"Synagogue, Umm el-Umdan, Mother of Columns, Modiin, First Century BC, BCE, Hill Country of Ephraim, Israel",180720,,
3666,333,Objects Old Testament/BCE in Israel Museum,"<p>Objects in this &quot;folder&quot; date to the period of the Old Testament, prior to the fall of Jerusalem in 586 BCE.&nbsp; Namely: the Middle and Late Bronze Ages as well as the Iron Age.</p>
",,,,,2,4,,IJIMOTOJ01.jpg,"Israel Museum, Old Testament Objects, Iron Age, Late Bronze, Middle Bronze Age",,,
3667,270,Tre Fontane Church,"<p>The Abby of the Three Fountains is located along the via Laurentina south of central Rome.&nbsp; According to tradition, it was here that the Apostle Paul was executed June 29, 67.&nbsp; The tradition indicates that he was beheaded and that his head bounced on the ground three times and three fountains sprang from the ground where the head bounced.</p>

<p>The current church was built in 1599.&nbsp; An earlier church was built here in the 5th century A.D.&nbsp; A monastic community was established here in 641.&nbsp; St. Bernard stayed here during his time in Rome&mdash;1138&ndash;40.&nbsp; The Abby contains three churches.</p>
",,,,,9,4,,YRMTFTF03.jpg,"Saint Bernard, Monastery, Three Fountains Church, Abbazia delle Tre Fontane, Behead, Beheaded, Beheading, Fountane, Abby of the Three Fountains, Rome",180727,,
3668,269,Pompeii House of the Faun,"<p>The &quot;House of the Faun&quot; is named after a small statue of a Faun that was found in the first atrium of the house.&nbsp; The house, in its present form, was built by, or for, Publius Sulla who was the nephew of the Roman dictator Sulla who had brutally won the Social War (92&ndash;88 BCE) for the Romans.</p>

<p>The house is actually two second century Samnite houses combined into one and occupies a full block (<em>insula</em>) at Pompeii.&nbsp; It was constructed in 80 BCE and portions of it were rebuilt after the great earthquake in CE 62.</p>

<p>Its technical location is Regio VI 12,2-5.</p>
",,,,,4,4,,04House_of_the_Faun_Plan.jpg,"Sulla, Publius Sulla, Samnite, House of the Faun, Pompeii, Italy",180801 - should be site 500,,
3669,3663,Mosaics,"<p>In the Naples Archaeological Museum, Museo Archeologico Nazionale di Napoli, there are displayed numerous mosaics (mainly floors) from the cities, such as Pompeii and Herculaneum, that were destroyed by the eruption of the Volcano Vesuvius in A.D. 79.</p>

<p>The mosaics that were found in the House of the Faun are posted there.&nbsp; These include <a href=""go.asp?img=ITPOHPHP52"" target=""_blank"">four images of the Alexander the Great vs. Darius III</a> (the Persian king) at the battle of Issus.</p>
",,,,,,4,,ITNAMUMO01.jpg,"Alexander The Great, Darius III, Greeks, Macedonians, Persians, Battle, Mosaic, Mosaics, Issus, 333 BC, Naples Archaeological Museum, Museo Archeologico Nazionale di Napoli, Italy",,,
3670,24,Mount Tabor,"<p>Mount Tabor is a distinct rounded hill that rises in the northeast corner of the Jezreel Valley&mdash;elevation 1,929 ft.&nbsp; It is situated where the borders of three Galilean tribes met&mdash;namely Naphtali, Issachar, and Zebulun.&nbsp; It was here where Barak assembled his forces to fight the Canaanites (Judges 4).&nbsp; According to historical and archaeological sources there were fortresses here during the second century B.C. through the first century A.D.</p>

<p>Beginning with Cyril of Jerusalem, A.D. 348, Christian tradition has associated the Transfiguration of Jesus, in the presence of Moses and Elijah, and Peter, James, and John (Matt 17:1&ndash;19; Mark 9:2&ndash;8; Luke 9:28&ndash;36).</p>

<hr />
<p>There is a very helpful article online in <a href=""http://arxitecture.org.uk/arx47b.htm"" target=""_blank"">arXitecture</a> with much impotant data about the Basilica of the Transfiguration.</p>
",,,,,,4,,INJVED05.jpg,"Transfiguration, Franciscans, Mount Tabor, Jesus, Cyril of Jerusalem, Lower Galilee, Jezreel Valley, Israel",180820,,
3671,5,Hecht Museum Haifa,"<p>This &quot;site&quot; includes images of objects displayed in the Hecht Archaeological Museum on the Campus of Haifa University.</p>
",,,,,,4,,," Hecht Museum, Haifa, Israel, North",,,
3672,353,Joppa/Jaffa,"<p>Joppa appears in the biblical text 14 times.&nbsp; Once describing the territory of the tribe of Dan.&nbsp; Logs from Lebanon were floated to Joppa and hauled to Jerusalem for the building of the Solomonic and Second Temples (2 Chron 2:16; Ezra 3:7).&nbsp; In addition, Jonah boarded a ship bound for Tarshish from here.&nbsp; It is mentioned numerous times in connection with Peter&#39;s stay there&mdash;raising of Tabitha (Dorcas) and staying at the house of Simon the Tanner where he had a vision of a sheet, containing unclean animals, being lowered from heaven.&nbsp; (Acts 9&ndash;11)</p>
",,,,,,4,,Joppa.jpg,"Joppa, Yafo, Jaffa, Philistine Plain, Israel",,,
3673,27,Kh al–Ra'i,"<p>Khirbet al&ndash;Ra&#39;i is a small archaeological site located about 1.5 miles to the west of Lachish on the southern bank of the Nahal Lachish.&nbsp; It is situated on the ridge that separates the Shephelah from the Philistine Plain.&nbsp; Yosef Garfinkel, the same person who excavated the important site of <a href=""go.asp?s=434"">Kh. </a><a href=""go.asp?s=434"">Qeiyafa</a>, excavated it (2015&ndash;2018).</p>

<p>On July 8, 2019, the <em>Times of Israel</em> published a story indicating that some scholars now identify this site as biblical Ziklag.&nbsp; <a href=""https://www.timesofisrael.com/archaeologists-say-they-found-town-where-future-king-david-took-refuge-from-saul/"" target=""_blank"">See here</a>.</p>

<p>In a one hour Lanier Theological Library lecture, <a href=""http://vimeo.com/290826829""><em>Searching for the Historical King David: Khirbet Qeiyafa and Khirbet al&ndash;Ra&#39;i</em></a>, Garfinkel describes Kh. al&ndash;Ra&#39;i for 4 minutes, beginning at the 49th minute.&nbsp; He describes the site and provides helpful photos and labeled ones as well.&nbsp; According to Garfinkel, it was inhabited in the 11th, 10th, 8th, 7th centuries and later.</p>
",,,,,,4,,Rai-Map.jpg,"Kh al–Ra'i, Khirbet Rai, Ra'i, Shephelah, Lachish",,,
3674,16,Ma'agan Mikhael Shipwreck,"<p>In 1985 a shipwreck dating to the fifth century BC was discovered off the coast of Kibbutz Ma&#39;agan Mikhael (Michael)&mdash;ca. 5 mi. north of Caesarea.&nbsp; The vessel was approximately 41 feet long and 13 feet wide.&nbsp; It had a load capacity of about 15 tons.&nbsp; The ship sailed under a square rig and its maststep (the wooden horizontal beam that holds the mast in place) was found intact!&nbsp; The ship was probably manned by a crew of 4-6 mariners.</p>

<p>It was excavated for three seasons (1988&ndash;1989).&nbsp; The ship and its contents were in an excellent state of preservation.&nbsp; The wooden artifacts were soaked in polyethylene glycol (PEG) for seven years.&nbsp; The ship is now on display in a special room in the Hecht Museum on the campus of Haifa University.</p>

<hr />
<p>Compare the <a href=""go.asp?img=INSGGB01""><em>Galilee Boat</em></a> that was discovered in 1986 and also soaked in PEG, etc.</p>
",,,,,0,4,,MaaganShipwreck.jpg,"Maagan Michael Ship, Ma'agan Mikhael, Ancient, Shipwreck, Hecht Museum, Haifa, University, Israel, North",181206,,
3675,15,Church of Nativity Mosaics etc.,"<p>The Church of the Nativity was first built by Constantine and dedicated in 339.&nbsp; After the Samaritan revolt in 529, it was rebuilt by Justinian (r. 527&ndash;565).&nbsp; The basic outline of the current church is that of the Justinian Church&mdash;with additions and upgrades.</p>

<p>In recent years the Italians and Palestinians have been refurbishing the church (ca. 2013&ndash;to-date).&nbsp; This section includes images of the refurbished mosaics, columns, and doors.</p>

<p>To view general images of the Church and the grotto <a href=""go.asp?s=104"" target=""_blank"">Click Here</a>.</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
",,,,,1,4,,ICBTNAMO01.jpg,"Bethlehem, Church of Nativity, Mosaics, Columns, Doors",,,
3676,270,Museum: Palazzo Massimo Alle Terme,"<p>One of the greatest museums in Rome is the Palazzo Massimo Alle Terme that is one of the 4 that make up the Museo Nazionale Romano (four different locations).&nbsp; The collection is housed in a building that was constructed 1883&ndash;1887 and served as the headquarters of the Jesuit Collegio Massimiliano Massimo&mdash;by the baths (alle Terme)&mdash;and thus the name.</p>

<p>Some of the most beautiful sculptures, mosaics, and paintings from Roman times are on display here.</p>
",,,,,5,3,,ITRMPMST01.jpg,"Palazzo Massimo Alle Terme, Museum, Rome, Museo Nazionale Romano, Italy, ITMUMNPM",181229,,
3677,3676,Statues,"<p>This section contains some of the many beautiful, and well&ndash;preserved, statues that are on display in the Palazzo Massimo alle Terme Museum in Rome.</p>
",,,,,,4,,ITRMPMST01.jpg,"Palazzo Massimo Alle Terme, Roman, Statues, Museum, Rome, Museo Nazionale Romano, Italy, ITRMPMST",181229,,
3678,3663,Statues,"<p>In the Naples Archaeological Museum, Museo Archeologico Nazionale di Napoli, there are displayed numerous statues from cities such as Pompeii and Herculaneum, that were destroyed by the eruption of the Volcano Vesuvius in A.D. 79.</p>

<p>In addition, the extensive <a href=""https://en.wikipedia.org/wiki/Farnese_Collection"" target=""_blank""><em>Farnese Collection</em></a> of statues is also on displayed! &quot;Farnese&quot; is the family of Alessandro Farnese who became Pope Paul (1534&ndash;1549).&nbsp; He and others collected works of art that were displayed in Rome.&nbsp; Eventually, most of the collection was transferred to Naples around 1787.</p>

<p>A number of these very important statues are featured in this section.</p>
",,,,,,4,,HerculesFarnese01.jpg,"Statue, Statues, Farnese Naples Archaeological Museum, Museo Archeologico Nazionale di Napoli, Italy, ITNAMAST",190102,,
3679,269,Puteoli,"<p>Puteoli is where Paul landed and where he spent a week there with &quot;brothers&quot; before beginning his land journey to Rome (Acts 28:13&ndash;14).&nbsp; The modern name of the place is Pozzuoli and it is located west of Naples.&nbsp; It was a very important harbor in Roman Times.</p>

<p>Most of the ancient travelers to Rome would land here and then follow the Via Appia into the city&mdash;as Paul did.&nbsp; The large Roman grain ships, bringing grain from Alexandria Egypt, also docked here, but they usually continued on to Ostia, the port of Rome, where they would off load their cargo.</p>

<p>It was a Roman Colony and many elite Romans had villas here and at nearby Baia.&nbsp; The Roman naval base was at close by Misenum.&nbsp; The city was/is located directly over the caldera of a volcano and thus there were/are many thermal baths here.</p>
",,,,,19,4,,Pompeii.jpg,"Puteoli, Pozzuoli, Paul, Apostle, Appia, Italy, ITNAPUCT",190108,,
3680,269,Syracuse Sicily,"<p>Syracuse was a Greek and Roman city on the southern portion of the east coast of Sicily.&nbsp; Paul spent three days there when the ship that carried him from Malta to Puteoli docked there for three days (Acts 28:12).&nbsp; This probably happened in the spring of A.D. 60.</p>

<p>It was founded in 734 B.C. and reached its zenith in the sixth and fifth centuries B.C.&nbsp; The Athenians laid siege to it (415&ndash;413 B.C.) but were seriously defeated and this defeat helped lead to the decline of the Golden Age of Athens.&nbsp; Syracuse, along with the whole of Sicily, was fought over by the Romans and the Carthaginians.</p>

<p>In 212 B.C. Rome conquered the city.&nbsp; It carried off many Greek captives and many pieces of Greek artwork to Rome.&nbsp; This influx led to the Romans turning their cultural &quot;tastes&quot; towards things Greek.&nbsp; Unfortunately, the great mathematician and inventor, Archimedes, was killed by a Roman soldier, in spite of the order that he was to be spared.</p>

<p>Archaeological remains of the Roman city include an altar, theater, an amphitheater, etc.</p>
",,,,,22,4,,syracuse.jpg,"Syracuse, Sicily, Italy, Siracusa, Archimedes, ITSISYCT",,,
3681,23,Ephesus Museum 4 Folders,"<p>This section contains folders that are arranged by the rooms in the remodeled Ephesus Museum in Sel&ccedil;uk, Turkey.&nbsp; Along with the site of Ephesus, this museum is a &quot;must visit.&quot;</p>
",,,,,9,3,,TWCSEA15.jpg,"Ephesus, Museum, Artifacts, Seljuk",190123,,
3682,3681,Imperial Cult Room,"<p>Artifacts that relate to the &quot;Imperial Cult&quot; are displayed in this room.&nbsp; Among them, from the Temple of the Flavian Sebastoi (sometimes called the Temple of Domitian), are the head and arm of a statue of Domitian and parts of the altar that stood in front of the temple.</p>

<p>In addition are the original friezes from the Tempe of Hadrian, some fragments of the Parthian Monument, and statues of Emperor Augustus and his wife Livia.</p>
",,,,,2,4,,CultRoom01.jpg,"Imperial Cult Room, Ephesus, Museum, Artifacts, Turkey, Seljuk",190123,,
